CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Recommended_Action
CUST_16930,26,53.0,378.89,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16931,5,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_16932,53,48.0,150.23000000000002,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16933,1,44.0,563.23,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16934,55,61.0,931.03,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16936,26,56.0,261.9,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16938,9,219.5,2711.6800000000003,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_16940,52,219.5,3049.88,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_16942,13,219.5,1904.99,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_16943,212,33.0,816.73,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16945,22,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_16947,236,21.0,406.48,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16948,139,19.0,435.02,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16949,4,60.0,1286.27,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_16950,57,42.0,1178.56,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16951,135,86.0,1277.75,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_16952,109,16.0,167.61,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16953,30,1.0,20.8,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16954,1,54.0,2085.08,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_16955,185,25.0,518.67,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16956,18,16.0,308.74,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16957,239,16.0,416.64,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16959,87,7.0,117.35000000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16960,39,101.0,507.05,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_16961,116,14.0,234.17,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16963,187,7.0,110.55000000000001,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16965,227,26.0,201.19,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16966,8,28.0,2154.97,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_16967,189,21.0,319.02,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16968,4,31.0,439.43,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16969,39,42.0,650.41,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16971,38,41.0,357.21,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16976,267,2.0,251.51999999999998,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16978,78,39.0,344.33,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16979,4,89.0,1852.0,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_16980,255,81.0,1028.46,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16982,61,22.0,384.06,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16983,13,143.0,1905.87,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_16984,88,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_16985,17,120.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_16986,30,3.0,1873.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16987,3,128.0,1616.8,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_16988,5,7.0,126.12,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16989,7,12.0,1133.25,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16990,219,1.0,179.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16992,11,93.0,1614.31,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_16996,30,37.0,1456.96,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_16997,288,12.0,702.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16998,150,4.0,295.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_16999,23,23.0,484.82,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17001,1,169.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17002,86,49.0,1493.73,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17004,46,43.0,1312.1399999999999,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17006,5,44.0,781.78,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17007,51,52.0,889.9300000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17010,18,11.0,195.36,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17011,30,15.0,270.9,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17014,8,72.0,583.4300000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17015,29,214.0,1838.6100000000001,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17017,3,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17018,41,16.0,920.1,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17019,11,219.5,1258.08,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17022,31,7.0,71.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17024,45,3.0,95.85,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17025,61,9.0,357.77,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17026,185,4.0,154.82999999999998,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17027,79,148.0,877.5600000000001,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17029,111,2.0,716.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17030,64,11.0,146.87,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17031,12,22.0,380.35,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17033,86,28.0,1030.14,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17034,16,30.0,745.52,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17035,246,28.0,433.53000000000003,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17037,88,75.0,1267.32,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17038,30,22.0,112.4,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17040,138,15.0,449.73,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17041,27,69.0,1071.49,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17042,3,97.0,1036.58,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17043,32,102.0,1735.18,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17044,25,6.0,948.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17045,113,22.0,339.44,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17046,157,22.0,642.02,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17047,85,65.0,1100.9,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17048,118,43.0,925.35,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17049,3,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17050,96,219.5,3185.64,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17051,194,42.0,240.89000000000001,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17052,28,83.0,399.09,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17053,131,13.0,498.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17054,28,83.0,1356.33,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17058,82,62.0,1179.89,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17059,30,219.5,3080.39,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17060,266,5.0,234.24,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17061,74,99.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17062,314,69.0,533.33,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17063,21,78.0,1461.14,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17064,59,61.0,855.45,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17068,12,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17069,28,143.0,2709.7000000000003,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17070,114,62.0,304.24,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17071,28,140.0,2429.03,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17073,18,174.0,1446.09,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17075,18,77.0,834.12,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17076,36,25.0,841.0799999999999,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17078,36,28.0,378.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17079,78,2.0,118.80000000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17080,22,8.0,287.62,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17081,25,63.0,288.91,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17082,33,81.0,2003.85,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17083,109,52.0,1405.78,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17084,35,149.0,2747.9900000000002,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17085,123,186.0,1562.4,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17086,7,96.0,2050.08,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17088,28,115.0,1991.01,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17090,4,61.0,1974.65,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17091,3,195.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17092,50,124.0,1774.03,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17094,322,14.0,302.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17095,23,74.0,1324.16,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17096,15,48.0,1022.13,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17097,2,211.0,954.42,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17100,18,65.0,971.74,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17101,10,42.0,1621.73,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17102,262,1.0,25.5,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17105,159,90.0,665.78,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17107,33,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17109,29,116.0,881.29,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17110,165,12.0,163.29999999999998,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17111,47,29.0,231.61,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17114,6,123.0,801.12,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17115,8,39.0,837.5,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17117,288,9.0,116.19999999999999,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17118,318,10.0,157.02,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17119,3,35.0,606.91,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17120,233,18.0,307.46,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17122,119,7.0,138.32,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17123,162,9.0,345.29999999999995,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17124,185,31.0,294.24,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17125,50,35.0,230.5,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17126,152,219.5,989.45,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17128,328,14.0,157.09,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17131,5,134.0,2463.17,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17133,16,27.0,3691.7699999999995,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17134,107,23.0,413.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17135,16,52.0,1139.73,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17138,276,24.0,380.5,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17139,16,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17140,247,18.0,454.12,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17142,239,15.0,579.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17144,1,48.0,984.57,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17146,106,35.0,749.78,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17147,23,81.0,1714.59,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17148,52,9.0,124.88,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17152,195,14.0,1689.5,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17153,24,14.0,213.78,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17154,75,23.0,329.34,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17155,18,20.0,251.70000000000002,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17157,8,13.0,319.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17158,32,67.0,1266.97,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17159,22,101.0,1538.88,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17160,31,219.5,3518.03,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17162,29,104.0,1715.46,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17163,22,5.0,293.1,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17164,33,144.0,2467.35,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17165,284,10.0,158.68,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17166,39,12.0,206.34,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17169,58,54.0,835.78,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17171,289,16.0,224.91,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17172,79,15.0,317.76,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17173,5,86.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17174,218,4.0,59.9,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17175,44,63.0,1443.69,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17176,202,15.0,306.13,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17179,178,80.0,711.79,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17180,56,125.0,783.97,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17181,57,23.0,239.92000000000002,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17183,8,73.0,3347.31,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17186,47,2.0,144.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17187,227,10.0,203.95,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17188,11,84.0,2474.23,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17189,106,60.0,383.75,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17190,59,19.0,444.74,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17191,28,219.5,2093.68,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17193,36,32.0,1699.3000000000002,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17194,274,29.0,262.62,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17197,30,29.0,1013.01,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17198,24,96.0,692.22,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17201,54,38.0,289.78,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17203,36,148.0,3560.08,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17204,175,57.0,1564.56,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17205,54,13.0,384.08,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17206,53,7.0,204.24,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17211,27,211.0,2317.2200000000003,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17212,253,4.0,226.85,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17213,40,157.0,2781.23,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17214,60,101.0,1059.1200000000001,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17217,234,9.0,113.5,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17218,4,219.5,1951.97,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17219,32,25.0,114.23,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17220,24,219.5,3187.55,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17221,7,62.0,334.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17222,65,27.0,328.65,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17223,310,48.0,416.89,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17226,309,21.0,393.49,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17227,19,47.0,939.32,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17228,16,208.0,1906.09,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17229,96,47.0,318.76,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17230,264,69.0,3638.41,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17231,12,219.5,3124.72,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17232,3,35.0,417.77,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17233,35,25.0,190.88,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17234,183,14.0,149.89000000000001,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17235,25,29.0,550.06,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17236,13,105.0,916.13,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17237,11,19.0,314.69,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17238,3,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17239,313,15.0,382.5,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17242,108,40.0,1135.04,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17243,1,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17244,53,31.0,954.9,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17245,205,9.0,171.45,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17247,15,54.0,280.09000000000003,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17248,120,69.0,318.65,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17250,4,56.0,381.97,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17251,328,37.0,269.83,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17252,117,86.0,348.91,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17253,18,18.0,178.26,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17254,5,111.0,271.19,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17255,41,74.0,291.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17256,107,16.0,240.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17259,148,116.0,581.23,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17262,52,12.0,1253.3600000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17263,208,23.0,63.440000000000005,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17265,139,122.0,550.01,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17266,2,73.0,296.58,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17267,127,37.0,317.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17268,108,6.0,763.64,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17272,42,114.0,2148.63,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17274,35,25.0,107.82,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17277,228,69.0,1065.3500000000001,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17278,241,15.0,246.04,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17279,58,9.0,187.82999999999998,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17282,130,89.0,1685.46,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17284,60,219.5,1647.48,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17286,22,44.0,151.37,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17287,26,122.0,1049.06,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17288,9,140.0,1417.63,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17289,32,104.0,931.02,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17290,4,96.0,513.01,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17291,308,1.0,550.8000000000001,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17293,8,132.0,1854.06,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17295,29,68.0,547.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17297,17,49.0,128.18,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17298,101,30.0,498.42,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17299,12,55.0,656.61,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17301,21,59.0,163.24,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17302,15,79.0,1135.63,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17303,328,53.0,250.04,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17306,11,66.0,3691.7699999999995,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17309,95,12.0,82.75,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17311,78,55.0,1384.85,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17312,139,14.0,644.3,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17313,31,24.0,2328.84,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17314,25,131.0,2527.92,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17315,2,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17317,46,9.0,2600.34,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17320,100,73.0,1200.6200000000001,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17321,8,99.0,657.16,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17323,15,195.0,906.52,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17324,18,49.0,986.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17325,280,6.0,96.8,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17329,14,33.0,523.11,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17330,23,6.0,363.9,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17331,124,1.0,175.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17333,86,28.0,494.25,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17334,302,11.0,307.02,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17337,151,219.5,1981.06,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17338,17,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17339,94,9.0,243.36,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17340,30,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17341,157,157.0,682.29,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17343,328,17.0,193.64,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17344,46,31.0,157.62,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17345,15,83.0,519.6899999999999,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17346,4,219.5,2622.88,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17347,86,1.0,228.96,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17348,15,213.0,1156.6,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17349,179,8.0,98.25,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17350,8,70.0,1281.32,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17351,36,27.0,587.15,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17353,129,8.0,1740.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
